############################################################
#          Grid for Magnetic Inclination
############################################################
#   7 Fields:
#     (1) Date in decimal years
#     (2) Latitude in decimal Degrees
#     (3) Longitude in decimal Degrees
#     (4) Elevation in km GPS
#     (5) Inclination in Degree
#     (6) Inclination_sv in Degree
#     (7) Inclination_uncertainty in Degree
#
#   Magnetic Model: WMM-2020 (calculator version 0.5.1.11) 
#  Caution: location is approaching the blackout zone around the magnetic pole as defined by the WMM military specification (https://www.ngdc.noaa.gov/geomag/WMM/data/MIL-PRF-89500B.pdf). Compass accuracy may be degraded in this region.
#  Warning: location is in the blackout zone around the magnetic pole as defined by the WMM military specification (https://www.ngdc.noaa.gov/geomag/WMM/data/MIL-PRF-89500B.pdf). Compass accuracy is highly degraded in this region.
############################################################
2021.00000,89.00100,-180.00000,300.00000,89.01962,0.02668,0.21000
2021.00000,89.00100,-178.00000,300.00000,89.01974,0.02626,0.21000
2021.00000,89.00100,-176.00000,300.00000,89.01914,0.02584,0.21000
2021.00000,89.00100,-174.00000,300.00000,89.01784,0.02542,0.21000
2021.00000,89.00100,-172.00000,300.00000,89.01582,0.02501,0.21000
2021.00000,89.00100,-170.00000,300.00000,89.01309,0.02460,0.21000
2021.00000,89.00100,-168.00000,300.00000,89.00966,0.02419,0.21000
2021.00000,89.00100,-166.00000,300.00000,89.00553,0.02379,0.21000
2021.00000,89.00100,-164.00000,300.00000,89.00072,0.02340,0.21000
2021.00000,89.00100,-162.00000,300.00000,88.99522,0.02301,0.21000
2021.00000,89.00100,-160.00000,300.00000,88.98906,0.02264,0.21000
2021.00000,89.00100,-158.00000,300.00000,88.98223,0.02228,0.21000
2021.00000,89.00100,-156.00000,300.00000,88.97476,0.02193,0.21000
2021.00000,89.00100,-154.00000,300.00000,88.96665,0.02159,0.21000
2021.00000,89.00100,-152.00000,300.00000,88.95792,0.02127,0.21000
2021.00000,89.00100,-150.00000,300.00000,88.94859,0.02096,0.21000
2021.00000,89.00100,-148.00000,300.00000,88.93866,0.02066,0.21000
2021.00000,89.00100,-146.00000,300.00000,88.92815,0.02039,0.21000
2021.00000,89.00100,-144.00000,300.00000,88.91708,0.02013,0.21000
2021.00000,89.00100,-142.00000,300.00000,88.90547,0.01988,0.21000
2021.00000,89.00100,-140.00000,300.00000,88.89333,0.01965,0.21000
2021.00000,89.00100,-138.00000,300.00000,88.88069,0.01944,0.21000
2021.00000,89.00100,-136.00000,300.00000,88.86755,0.01925,0.21000
2021.00000,89.00100,-134.00000,300.00000,88.85395,0.01907,0.21000
2021.00000,89.00100,-132.00000,300.00000,88.83989,0.01891,0.21000
2021.00000,89.00100,-130.00000,300.00000,88.82540,0.01877,0.21000
2021.00000,89.00100,-128.00000,300.00000,88.81050,0.01864,0.21000
2021.00000,89.00100,-126.00000,300.00000,88.79520,0.01853,0.21000
2021.00000,89.00100,-124.00000,300.00000,88.77954,0.01844,0.21000
2021.00000,89.00100,-122.00000,300.00000,88.76352,0.01836,0.21000
2021.00000,89.00100,-120.00000,300.00000,88.74717,0.01829,0.21000
2021.00000,89.00100,-118.00000,300.00000,88.73052,0.01824,0.21000
2021.00000,89.00100,-116.00000,300.00000,88.71357,0.01820,0.21000
2021.00000,89.00100,-114.00000,300.00000,88.69636,0.01818,0.21000
2021.00000,89.00100,-112.00000,300.00000,88.67891,0.01817,0.21000
2021.00000,89.00100,-110.00000,300.00000,88.66123,0.01817,0.21000
2021.00000,89.00100,-108.00000,300.00000,88.64335,0.01818,0.21000
2021.00000,89.00100,-106.00000,300.00000,88.62529,0.01821,0.21000
2021.00000,89.00100,-104.00000,300.00000,88.60707,0.01825,0.21000
2021.00000,89.00100,-102.00000,300.00000,88.58871,0.01829,0.21000
2021.00000,89.00100,-100.00000,300.00000,88.57024,0.01835,0.21000
2021.00000,89.00100,-98.00000,300.00000,88.55168,0.01842,0.21000
2021.00000,89.00100,-96.00000,300.00000,88.53304,0.01849,0.21000
2021.00000,89.00100,-94.00000,300.00000,88.51436,0.01857,0.21000
2021.00000,89.00100,-92.00000,300.00000,88.49565,0.01867,0.21000
2021.00000,89.00100,-90.00000,300.00000,88.47693,0.01876,0.21000
2021.00000,89.00100,-88.00000,300.00000,88.45823,0.01887,0.21000
2021.00000,89.00100,-86.00000,300.00000,88.43957,0.01898,0.21000
2021.00000,89.00100,-84.00000,300.00000,88.42097,0.01910,0.21000
2021.00000,89.00100,-82.00000,300.00000,88.40245,0.01923,0.21000
2021.00000,89.00100,-80.00000,300.00000,88.38403,0.01936,0.21000
2021.00000,89.00100,-78.00000,300.00000,88.36573,0.01949,0.21000
2021.00000,89.00100,-76.00000,300.00000,88.34758,0.01963,0.21000
2021.00000,89.00100,-74.00000,300.00000,88.32959,0.01978,0.21000
2021.00000,89.00100,-72.00000,300.00000,88.31178,0.01992,0.21000
2021.00000,89.00100,-70.00000,300.00000,88.29418,0.02008,0.21000
2021.00000,89.00100,-68.00000,300.00000,88.27681,0.02023,0.21000
2021.00000,89.00100,-66.00000,300.00000,88.25968,0.02039,0.21000
2021.00000,89.00100,-64.00000,300.00000,88.24281,0.02056,0.21000
2021.00000,89.00100,-62.00000,300.00000,88.22623,0.02072,0.21000
2021.00000,89.00100,-60.00000,300.00000,88.20994,0.02089,0.21000
2021.00000,89.00100,-58.00000,300.00000,88.19398,0.02106,0.21000
2021.00000,89.00100,-56.00000,300.00000,88.17836,0.02123,0.21000
2021.00000,89.00100,-54.00000,300.00000,88.16309,0.02141,0.21000
2021.00000,89.00100,-52.00000,300.00000,88.14819,0.02158,0.21000
2021.00000,89.00100,-50.00000,300.00000,88.13369,0.02176,0.21000
2021.00000,89.00100,-48.00000,300.00000,88.11959,0.02194,0.21000
2021.00000,89.00100,-46.00000,300.00000,88.10591,0.02212,0.21000
2021.00000,89.00100,-44.00000,300.00000,88.09267,0.02230,0.21000
2021.00000,89.00100,-42.00000,300.00000,88.07988,0.02248,0.21000
2021.00000,89.00100,-40.00000,300.00000,88.06755,0.02267,0.21000
2021.00000,89.00100,-38.00000,300.00000,88.05571,0.02285,0.21000
2021.00000,89.00100,-36.00000,300.00000,88.04436,0.02304,0.21000
2021.00000,89.00100,-34.00000,300.00000,88.03352,0.02323,0.21000
2021.00000,89.00100,-32.00000,300.00000,88.02320,0.02341,0.21000
2021.00000,89.00100,-30.00000,300.00000,88.01340,0.02360,0.21000
2021.00000,89.00100,-28.00000,300.00000,88.00415,0.02379,0.21000
2021.00000,89.00100,-26.00000,300.00000,87.99545,0.02398,0.21000
2021.00000,89.00100,-24.00000,300.00000,87.98731,0.02416,0.21000
2021.00000,89.00100,-22.00000,300.00000,87.97974,0.02435,0.21000
2021.00000,89.00100,-20.00000,300.00000,87.97276,0.02454,0.21000
2021.00000,89.00100,-18.00000,300.00000,87.96636,0.02473,0.21000
2021.00000,89.00100,-16.00000,300.00000,87.96055,0.02492,0.21000
2021.00000,89.00100,-14.00000,300.00000,87.95535,0.02511,0.21000
2021.00000,89.00100,-12.00000,300.00000,87.95075,0.02530,0.21000
2021.00000,89.00100,-10.00000,300.00000,87.94677,0.02548,0.21000
2021.00000,89.00100,-8.00000,300.00000,87.94340,0.02567,0.21000
2021.00000,89.00100,-6.00000,300.00000,87.94066,0.02586,0.21000
2021.00000,89.00100,-4.00000,300.00000,87.93854,0.02605,0.21000
2021.00000,89.00100,-2.00000,300.00000,87.93705,0.02624,0.21000
2021.00000,89.00100,0.00000,300.00000,87.93619,0.02642,0.21000
2021.00000,89.00100,2.00000,300.00000,87.93595,0.02661,0.21000
2021.00000,89.00100,4.00000,300.00000,87.93635,0.02679,0.21000
2021.00000,89.00100,6.00000,300.00000,87.93738,0.02698,0.21000
2021.00000,89.00100,8.00000,300.00000,87.93904,0.02717,0.21000
2021.00000,89.00100,10.00000,300.00000,87.94133,0.02735,0.21000
2021.00000,89.00100,12.00000,300.00000,87.94424,0.02753,0.21000
2021.00000,89.00100,14.00000,300.00000,87.94778,0.02772,0.21000
2021.00000,89.00100,16.00000,300.00000,87.95193,0.02790,0.21000
2021.00000,89.00100,18.00000,300.00000,87.95670,0.02808,0.21000
2021.00000,89.00100,20.00000,300.00000,87.96208,0.02826,0.21000
2021.00000,89.00100,22.00000,300.00000,87.96806,0.02844,0.21000
2021.00000,89.00100,24.00000,300.00000,87.97464,0.02862,0.21000
2021.00000,89.00100,26.00000,300.00000,87.98180,0.02880,0.21000
2021.00000,89.00100,28.00000,300.00000,87.98955,0.02898,0.21000
2021.00000,89.00100,30.00000,300.00000,87.99788,0.02915,0.21000
2021.00000,89.00100,32.00000,300.00000,88.00676,0.02933,0.21000
2021.00000,89.00100,34.00000,300.00000,88.01620,0.02950,0.21000
2021.00000,89.00100,36.00000,300.00000,88.02619,0.02967,0.21000
2021.00000,89.00100,38.00000,300.00000,88.03671,0.02984,0.21000
2021.00000,89.00100,40.00000,300.00000,88.04775,0.03001,0.21000
2021.00000,89.00100,42.00000,300.00000,88.05930,0.03018,0.21000
2021.00000,89.00100,44.00000,300.00000,88.07134,0.03035,0.21000
2021.00000,89.00100,46.00000,300.00000,88.08387,0.03051,0.21000
2021.00000,89.00100,48.00000,300.00000,88.09686,0.03068,0.21000
2021.00000,89.00100,50.00000,300.00000,88.11031,0.03084,0.21000
2021.00000,89.00100,52.00000,300.00000,88.12419,0.03100,0.21000
2021.00000,89.00100,54.00000,300.00000,88.13850,0.03116,0.21000
2021.00000,89.00100,56.00000,300.00000,88.15322,0.03131,0.21000
2021.00000,89.00100,58.00000,300.00000,88.16833,0.03147,0.21000
2021.00000,89.00100,60.00000,300.00000,88.18381,0.03162,0.21000
2021.00000,89.00100,62.00000,300.00000,88.19964,0.03177,0.21000
2021.00000,89.00100,64.00000,300.00000,88.21581,0.03191,0.21000
2021.00000,89.00100,66.00000,300.00000,88.23230,0.03206,0.21000
2021.00000,89.00100,68.00000,300.00000,88.24910,0.03220,0.21000
2021.00000,89.00100,70.00000,300.00000,88.26617,0.03233,0.21000
2021.00000,89.00100,72.00000,300.00000,88.28350,0.03247,0.21000
2021.00000,89.00100,74.00000,300.00000,88.30108,0.03260,0.21000
2021.00000,89.00100,76.00000,300.00000,88.31888,0.03272,0.21000
2021.00000,89.00100,78.00000,300.00000,88.33687,0.03285,0.21000
2021.00000,89.00100,80.00000,300.00000,88.35505,0.03297,0.21000
2021.00000,89.00100,82.00000,300.00000,88.37339,0.03308,0.21000
2021.00000,89.00100,84.00000,300.00000,88.39186,0.03319,0.21000
2021.00000,89.00100,86.00000,300.00000,88.41046,0.03330,0.21000
2021.00000,89.00100,88.00000,300.00000,88.42914,0.03340,0.21000
2021.00000,89.00100,90.00000,300.00000,88.44790,0.03349,0.21000
2021.00000,89.00100,92.00000,300.00000,88.46671,0.03358,0.21000
2021.00000,89.00100,94.00000,300.00000,88.48555,0.03366,0.21000
2021.00000,89.00100,96.00000,300.00000,88.50440,0.03374,0.21000
2021.00000,89.00100,98.00000,300.00000,88.52323,0.03381,0.21000
2021.00000,89.00100,100.00000,300.00000,88.54202,0.03387,0.21000
2021.00000,89.00100,102.00000,300.00000,88.56075,0.03393,0.21000
2021.00000,89.00100,104.00000,300.00000,88.57940,0.03397,0.21000
